3955341;1;16,2,3,17,5,10,13,20,12,1,18,4,9,19
7347537;2;17,15,18,8,2,20,9,13,1,3,10,5,14,16
8608775;3;12,4,5,8,15,11,1,19,14,16,10
7057150;2;15,2,20,4,9,10,12,19,1,8,6,17,13,7
1269299;3;17,4,9,5,18,7,13,11,12,3,8
0136691;2;8,15,5,12,16,4,18,10,2,3,6,19,7,14
8319571;2;8,1,19,12,2,13,9,6,20,11,3,15,10,18
0789905;2;18,7,13,5,11,1,20,3,10,9,2,14,17,12
8374531;1;6,9,13,14,19,1,11,12,4,17,16,20,2,7
4275839;1;5,17,16,13,11,15,14,12,18,4,2,1,9,8
6150335;2;11,2,7,17,4,13,16,10,14,9,1,18,19,12
3171869;2;11,16,12,18,1,20,14,4,2,5,8,3,10,19
6580910;2;10,9,12,3,20,7,17,8,16,6,15,13,18,2
0450408;2;11,14,18,19,1,17,12,4,8,9,13,15,3,16
6185042;2;12,16,10,15,1,5,6,17,18,11,4,7,3,19
9173165;2;8,4,13,15,16,9,12,7,19,2,10,6,20,18
9508509;1;6,5,20,1,8,2,15,12,7,9,17,18,14,3
4909117;1;2,20,13,11,17,5,16,12,8,4,3,7,1,18
0181562;2;16,5,20,2,15,11,18,8,1,19,4,10,13,12
5231411;1;11,12,8,19,17,6,20,3,18,13,9,2,7,16
1159292;3;10,19,15,16,11,17,12,3,1,2,18
5822800;2;8,13,11,18,2,4,16,3,12,9,1,15,20,7
7719963;2;20,8,7,19,3,12,2,15,14,5,13,6,1,9
9297175;3;10,15,11,8,1,16,19,3,14,18,9
0762827;1;17,8,4,18,16,20,5,6,1,12,3,13,7,10
1698898;3;16,17,12,4,15,5,14,11,3,18,13
1520241;2;3,2,9,1,13,8,15,11,5,4,16,12,14,6
8533211;2;12,16,18,7,15,3,17,14,19,2,1,5,9,13
0566324;1;3,5,4,12,10,19,13,7,15,18,6,17,1,2
2107971;2;20,17,11,14,1,5,13,6,12,2,3,4,18,16
4693222;2;4,8,1,6,17,3,14,18,2,20,7,16,13,19
4139038;1;12,7,5,2,14,9,4,15,18,16,8,3,17,11
2482838;3;14,20,15,17,13,1,3,5,4,11,12
0257403;3;19,6,13,14,18,11,9,10,1,12,3
3746915;1;20,1,4,13,18,15,12,16,6,14,19,9,8,10
2926633;2;14,8,18,1,16,5,9,7,4,20,15,3,19,17
4827562;3;16,13,14,6,12,2,17,20,5,3,19
5682590;3;6,14,16,8,15,17,18,9,20,2,13
1867817;2;9,12,20,5,10,7,4,6,18,14,15,13,2,3
7017654;1;7,16,11,19,2,8,14,20,5,15,6,1,17,4
9412036;3;11,20,3,7,10,14,12,5,16,9,18
9612436;2;10,7,20,2,14,19,5,11,1,8,18,12,15,3
4704008;2;17,9,6,16,5,18,12,14,11,13,10,8,15,3
4425957;1;7,3,9,6,2,16,5,4,19,14,18,17,8,1
3711787;1;1,11,16,3,12,18,13,14,5,7,19,8,15,10
7841685;2;10,7,6,11,18,9,13,14,15,3,12,16,19,17
8240399;1;3,8,18,5,20,12,17,2,10,6,1,9,14,15
1491429;1;1,20,13,12,19,5,16,17,14,9,7,3,6,4
5153748;3;14,4,10,15,2,13,6,11,9,3,12
8864308;1;15,13,8,2,18,4,9,10,14,17,11,7,12,1
5962081;3;5,17,9,7,1,2,16,20,15,3,8
0437680;1;17,10,12,16,13,2,8,14,19,1,9,4,15,18
6757317;2;1,16,15,7,2,11,19,3,9,10,4,13,20,17
2583066;1;5,15,17,14,20,10,3,4,18,11,19,13,7,2
1670730;1;4,8,15,5,3,19,2,12,1,17,16,13,7,10
4216939;2;13,16,1,9,6,5,20,4,12,14,15,8,7,18
5033043;3;15,12,14,17,4,13,8,5,6,2,11
9312035;3;13,9,20,18,7,10,19,3,8,5,12
0243411;1;4,9,15,10,8,17,1,6,3,16,20,5,2,19
1360130;1;14,7,15,4,3,8,20,2,13,10,6,18,11,17
2973481;1;19,18,9,8,12,20,1,4,7,11,15,17,3,16
5420343;1;20,8,1,9,7,16,11,12,4,17,18,15,5,6
7625138;1;5,18,3,14,15,2,12,16,11,6,13,10,20,9
9688793;2;6,18,17,16,15,14,12,8,5,11,1,13,4,19
2848091;1;2,4,17,5,19,10,20,3,14,12,9,18,15,7
5326891;1;7,1,5,9,18,12,10,19,3,16,13,2,20,6
7240133;2;2,14,13,1,9,11,5,12,4,16,20,7,18,19
5422103;1;15,10,11,8,7,13,12,2,4,17,20,18,9,14
7393801;3;14,11,3,15,16,1,13,10,9,4,7
8314772;1;2,10,20,8,16,5,7,1,6,15,11,13,9,19
7882299;3;20,6,4,19,15,10,16,13,3,17,1
0038144;3;5,9,10,20,14,7,8,17,19,13,11
8683429;3;15,9,6,2,18,7,11,19,14,3,16
6046980;3;9,18,15,6,14,5,10,17,13,1,8
2635482;1;2,10,13,14,11,20,18,9,6,12,7,3,17,16
1420776;1;14,19,2,5,15,17,12,3,6,16,7,11,10,1
4826500;1;10,4,16,15,7,11,5,8,3,2,19,17,13,14
8767150;3;5,15,13,3,4,16,8,1,10,19,20
5442258;3;20,18,9,7,10,12,17,19,8,6,2
9604501;1;18,4,14,6,13,12,17,1,20,10,19,7,2,16
0884904;3;5,15,17,8,16,13,14,12,18,9,6
4778822;2;15,20,4,2,10,19,18,5,8,13,16,3,11,14
6462723;2;2,11,4,1,18,14,15,10,16,9,19,5,20,3
5499042;3;20,7,19,5,16,11,15,10,17,3,18
8933213;3;8,10,3,4,6,13,15,11,9,16,1
6858351;3;6,14,18,7,13,19,2,1,11,4,20
5848426;3;6,14,11,10,20,15,4,1,8,17,16
0809589;1;16,7,18,2,19,17,8,13,10,5,4,12,11,15
4607020;1;8,17,9,10,3,14,18,2,13,1,20,19,11,16
7262324;2;18,15,7,16,5,14,17,1,8,11,20,2,13,12
7349625;1;7,3,8,11,17,14,20,2,15,4,5,6,19,10
9645950;1;2,4,13,3,10,1,7,6,20,5,17,19,14,9
8877821;1;17,20,12,9,7,16,2,13,10,8,15,11,3,19
7670517;3;19,17,11,15,16,12,2,20,13,9,1
4804619;3;11,8,5,4,13,9,18,16,19,3,1
5191706;3;6,16,8,3,13,12,11,19,14,5,7
4044897;1;5,13,4,2,19,7,14,9,3,1,17,20,15,12
0726280;2;3,13,4,15,12,20,8,7,14,10,11,19,9,16
5330061;1;13,5,11,9,20,16,1,6,3,7,2,14,15,17
9082397;1;18,6,9,15,1,8,14,7,17,10,5,4,11,2
1133095;3;19,10,6,9,7,11,14,17,8,16,13
3535530;2;17,18,1,12,19,7,13,11,9,3,2,8,14,20
8230773;3;15,1,5,20,8,4,9,11,12,13,14
7470771;3;17,2,6,9,13,5,20,14,8,19,18
6921507;2;19,10,7,4,2,18,16,6,9,8,14,20,3,1
8043047;1;4,6,12,13,20,2,14,16,18,19,11,17,5,15
6387980;2;18,17,4,7,14,6,15,8,5,20,9,11,3,2
1945724;1;7,4,8,11,5,6,1,16,18,9,14,17,15,12
3716779;3;15,14,11,13,5,20,16,10,9,17,1
3921237;2;2,3,5,19,12,18,8,4,7,14,16,13,10,20
4473459;2;9,20,1,13,7,2,11,15,4,18,17,5,19,8
1820877;2;11,1,6,17,20,2,9,12,5,19,3,7,16,8
1066665;3;9,14,8,6,19,15,1,4,2,20,7
7827618;3;9,5,17,12,16,3,6,19,14,8,11
5347212;2;11,1,18,6,4,8,20,13,9,12,7,3,15,16
7223990;1;19,2,8,7,1,20,12,3,10,4,16,13,11,18
5463780;2;15,12,20,14,9,16,1,18,11,2,5,13,17,19
3246027;1;18,19,10,14,6,7,4,15,3,16,1,11,9,2
9894190;1;10,8,20,19,5,1,11,6,17,9,3,12,2,14
2413271;2;7,11,2,6,16,9,20,1,8,19,12,10,4,18
5197751;1;1,2,3,8,11,17,4,10,18,9,13,6,12,5
0904773;2;7,10,6,1,13,2,9,16,14,15,3,18,17,20
4608729;3;20,8,11,18,3,19,10,12,7,9,16
4866629;2;11,1,7,20,3,6,8,16,12,14,4,19,13,17
3656277;2;16,7,4,9,2,3,11,8,1,17,6,18,14,5
4141697;1;4,18,17,8,1,7,10,6,12,2,15,13,19,20
0961893;1;17,4,14,11,1,12,5,16,10,7,6,18,2,19
5838480;2;14,20,10,7,12,18,8,13,4,5,16,17,15,6
8600661;3;19,4,10,15,20,2,6,16,9,1,13
5460314;2;9,2,1,3,4,8,16,20,6,10,19,5,7,13
3475978;3;20,11,5,13,19,12,7,17,4,9,2
7988102;2;18,3,6,7,2,13,1,20,19,14,11,17,15,4
5318998;3;19,2,15,1,3,9,18,6,17,20,16
4869156;3;18,6,7,2,15,17,9,13,5,19,4
8588083;3;5,2,3,20,19,14,1,16,12,15,4
4153441;1;18,8,4,9,5,2,1,11,20,3,7,10,14,15
8462512;3;9,12,16,8,5,15,17,13,14,7,10
3949568;2;4,1,9,3,7,12,13,15,18,19,2,8,17,11
1073789;3;17,9,7,10,2,11,18,1,15,6,19
9306152;1;18,10,6,19,1,9,3,12,2,16,20,7,15,5
2699747;2;18,6,15,17,12,13,1,7,2,19,4,10,8,14
3839313;2;16,10,18,3,11,4,13,19,6,7,5,12,15,17
3255472;3;5,6,7,8,9,19,1,13,12,4,16
8512616;2;7,11,19,5,17,13,4,2,16,10,9,6,8,14
8040552;3;19,3,1,13,2,20,17,9,7,6,16
3653211;2;20,10,1,2,15,13,14,8,11,6,7,4,17,19
3288057;1;8,9,13,10,18,17,6,7,16,20,2,14,12,11
6962249;2;2,7,19,8,3,1,13,12,14,5,6,4,15,11
7215934;3;8,20,6,13,12,10,17,18,3,4,19
3835241;3;17,2,19,4,10,9,14,12,8,20,16
4212734;3;6,11,8,3,14,12,7,2,9,18,4
8772890;2;3,1,9,5,11,4,18,19,17,15,7,13,14,6
9064141;2;3,13,2,19,4,6,11,12,17,1,10,18,16,20
9980938;2;9,14,1,7,10,11,16,6,18,5,19,4,12,2
2593394;2;20,17,9,2,12,10,19,18,16,8,1,3,11,15
7923566;2;12,15,18,14,17,19,16,9,11,20,7,6,8,13
0619428;1;19,17,14,9,3,8,2,18,4,5,1,13,16,11
8445345;3;19,20,7,3,16,10,1,13,17,14,18
4873560;2;8,14,16,9,12,4,11,5,1,17,3,15,6,19
2603554;3;8,15,18,9,1,3,6,12,11,13,20
1656641;1;11,17,18,12,16,19,15,14,5,2,7,8,4,13
8728322;2;15,4,17,2,6,10,9,14,7,12,20,3,18,8
2342188;3;13,2,16,14,6,10,3,12,5,18,20
3197233;1;20,7,18,8,13,2,4,6,5,14,15,17,1,3
4276839;3;7,10,14,8,19,11,20,18,4,1,12
2487469;3;9,20,7,11,18,8,15,12,2,1,10
6426823;2;18,8,10,7,4,19,9,12,16,11,6,3,20,2
5242424;3;7,20,11,18,12,3,17,14,10,1,15
4149703;2;16,15,7,6,20,10,9,17,12,8,14,11,13,19
2985774;2;20,18,2,16,13,10,7,12,3,1,4,14,11,5
0196217;1;9,17,1,2,4,8,19,16,13,5,6,20,11,12
3514128;1;19,5,2,14,13,10,16,11,6,9,20,3,8,15
4814475;1;19,12,11,13,18,5,9,6,10,14,1,4,15,2
3937029;2;19,1,20,5,17,18,3,2,6,4,10,7,12,16
0469641;3;5,6,13,16,3,12,19,7,8,9,14
3770611;1;14,17,5,4,10,3,6,16,18,12,11,8,9,20
2831505;1;4,18,12,9,16,17,14,13,1,2,15,8,19,10
8684383;2;19,1,11,3,13,5,6,20,10,15,17,18,7,2
3161852;2;11,12,18,19,9,7,8,1,6,17,5,16,10,2
7657311;1;11,5,20,3,9,17,14,7,19,8,4,2,6,12
7672530;3;8,13,11,12,7,1,10,15,17,14,2
0789179;1;6,5,3,16,13,11,19,9,4,10,14,18,1,20
1634222;2;1,20,15,13,16,2,7,18,19,8,6,10,14,3
1209057;3;7,12,17,11,14,6,1,20,13,18,9
4662594;3;14,20,6,19,17,2,9,3,5,16,7
3173324;2;20,10,14,12,4,5,11,8,13,18,7,19,3,2
0465486;1;20,10,8,19,7,17,2,9,15,16,6,4,5,13
9437151;2;20,10,2,11,19,14,18,3,4,15,7,1,17,12
5836597;1;12,7,10,15,8,17,14,3,11,20,1,19,13,5
6587226;3;13,15,9,11,17,19,5,12,7,20,1
3828692;3;19,17,10,9,11,15,4,1,18,5,14
4005423;2;14,20,11,10,4,13,9,2,19,8,5,12,3,15
5074300;2;14,4,8,9,12,16,11,19,6,10,20,18,7,1
0370389;2;3,17,10,16,5,12,1,4,6,11,18,13,14,15
7062404;2;14,2,13,15,4,9,7,6,16,19,8,1,18,20
1432920;1;19,2,12,8,11,4,7,6,13,16,3,14,10,20
9424384;2;17,18,16,6,20,10,12,3,14,19,4,5,8,7
9105711;2;15,16,9,3,4,12,11,6,20,10,13,17,1,2
8074957;2;4,17,15,6,10,8,13,1,19,5,2,3,12,18
6533894;2;15,6,1,8,9,19,12,10,7,17,18,13,11,5
1061863;2;16,5,18,4,8,10,15,6,19,3,2,12,1,13
3675224;3;7,19,8,2,17,11,10,15,3,9,5
1249127;1;17,20,12,16,6,1,9,2,13,19,3,10,18,5
4208972;2;10,9,15,6,5,8,4,11,18,16,1,2,7,12
3122997;2;9,6,1,8,4,19,7,16,12,10,20,13,18,17
5875905;3;9,2,18,14,12,11,6,20,7,16,1
4476932;2;13,3,12,6,4,10,2,8,1,18,20,15,14,5
8926309;1;10,18,12,7,6,17,14,1,5,8,2,19,13,20
1655622;2;11,20,4,9,6,15,12,5,3,7,10,19,17,13
6214308;2;14,5,2,9,13,15,12,8,4,18,1,20,6,19
0808280;3;15,16,4,17,3,5,13,2,9,7,1
9537830;1;9,19,2,4,6,18,15,20,17,8,14,5,16,7
8582623;1;1,4,8,6,20,13,3,15,12,16,2,7,9,10
8137179;1;17,14,18,3,10,5,8,15,7,1,11,13,19,12
7654759;3;10,8,2,9,5,1,12,18,20,19,4
4891450;3;7,2,20,17,1,15,18,12,16,10,8
6449817;1;17,2,16,1,14,6,20,10,9,12,18,11,4,3
6758871;1;11,5,15,12,4,18,20,10,14,6,17,8,3,7
3483926;3;19,6,9,18,1,11,7,8,15,16,14
1064714;1;9,18,16,17,1,12,8,4,20,2,7,15,6,13
1523264;3;4,14,6,18,7,2,10,20,13,1,3
4344457;3;7,14,17,6,20,10,5,1,16,19,15
6915219;3;15,17,14,18,16,12,3,2,5,11,7
7759804;2;18,12,8,5,14,2,9,10,15,11,7,13,3,16
2618538;3;5,12,18,1,11,15,14,9,3,16,8
4685388;3;13,17,5,6,10,18,2,19,3,15,16
4671951;2;11,6,7,16,14,9,8,3,4,12,20,5,17,19
9327207;1;4,13,8,17,5,3,20,7,10,12,19,6,11,14
3517280;1;4,2,3,10,15,14,16,8,13,5,12,6,1,7
7704569;1;18,4,17,5,20,1,13,8,12,10,7,16,19,6
8269972;3;15,20,9,14,8,3,6,18,12,17,10
0808835;3;14,16,8,12,2,10,5,18,4,17,15
2969930;1;8,19,6,10,2,11,16,17,13,7,18,5,15,4
4115798;1;17,5,7,6,2,1,3,16,14,12,15,19,4,13
1450104;3;6,17,13,14,9,20,12,18,1,11,4
5316569;1;12,2,8,15,6,7,4,18,17,3,10,9,16,20
8531443;2;11,2,3,6,12,13,4,1,16,18,7,9,10,15
0813270;3;9,15,6,1,14,2,20,11,7,17,10
3114057;1;11,5,12,1,10,9,4,13,7,14,2,19,15,6
1893062;2;3,19,6,1,13,15,4,20,14,12,8,9,5,18
3085193;3;3,18,10,16,7,6,5,1,15,20,13
6000126;1;20,3,18,10,7,6,4,19,13,5,9,15,12,17
2804599;2;12,6,18,14,15,7,16,5,19,9,8,3,4,10
8695671;2;17,1,10,2,15,12,8,5,9,6,20,11,4,3
7317224;3;5,11,4,9,19,14,2,17,12,3,10
7838822;2;5,7,18,17,6,3,16,19,4,9,20,1,10,13
6376917;3;19,4,14,11,3,13,9,1,7,20,15
9501785;2;18,15,8,9,11,1,13,2,20,17,4,12,19,6
4928534;2;4,5,11,14,20,17,8,2,13,16,18,19,1,15
2296887;3;1,16,11,4,13,20,5,14,6,12,3
5926454;2;3,7,9,5,10,14,11,8,16,18,17,6,12,2
1376478;3;17,12,15,9,16,6,18,13,8,1,20
8196777;1;10,7,12,3,14,13,9,1,18,6,11,17,16,5
1599342;1;9,13,17,2,4,12,11,20,5,18,3,7,14,8
8703389;1;1,5,19,6,16,18,2,11,15,10,3,4,14,13
4044924;3;20,16,2,18,3,1,14,7,6,11,5
4037119;3;19,5,3,11,7,9,8,4,20,13,15
0280748;3;10,14,8,19,20,4,15,6,2,7,3
5922806;1;13,3,14,12,18,1,20,8,16,17,11,6,15,19
9011320;3;18,3,2,8,10,12,19,15,9,16,4
9706835;3;12,20,5,15,13,17,11,16,7,19,10
2071704;2;14,7,6,4,13,12,8,15,19,5,3,11,16,20
5650895;1;7,17,19,1,20,13,9,8,5,18,16,11,4,14
9330980;1;17,10,13,15,6,8,1,11,16,5,2,3,19,20
2550554;3;7,6,16,9,14,5,3,8,20,13,10
4290130;2;2,8,14,18,1,13,17,20,6,4,19,12,3,7
4799681;1;15,5,20,19,13,3,16,10,17,2,18,4,12,7
7192667;2;13,7,16,8,2,1,10,3,19,18,17,4,9,14
0809741;3;7,16,18,13,11,1,15,17,8,14,6
5017718;2;15,13,4,10,9,18,5,12,19,16,1,6,17,8
7641806;2;20,12,13,3,18,1,10,5,14,7,16,15,11,9
6716099;1;14,15,1,5,2,4,18,20,7,3,11,8,19,16
2650231;3;4,14,8,1,9,20,13,7,18,11,2
8382661;3;1,18,7,14,17,20,4,9,10,13,15
2364317;2;12,15,20,18,1,8,3,10,14,11,2,5,19,16
0924291;3;15,12,1,2,19,11,16,3,20,17,4
5893173;1;16,20,1,5,3,18,17,4,10,13,7,19,9,14
0562509;1;8,20,3,16,17,19,5,1,6,15,18,9,14,7
8357678;3;9,19,6,1,8,16,4,15,14,7,3
6202977;2;2,13,9,14,1,6,8,15,4,7,18,3,10,17
7414820;3;13,10,4,14,3,17,2,18,20,1,9
2283844;2;13,20,8,18,11,10,6,3,9,16,1,4,5,2
1382562;1;11,8,14,20,15,13,12,6,10,7,3,18,1,5
0464171;2;3,11,8,13,7,5,17,20,10,19,16,12,2,15
2189447;2;6,4,7,12,15,19,5,11,17,10,3,1,9,8
5406179;3;3,20,5,10,4,6,13,12,15,1,7
0876623;1;3,11,4,13,1,12,14,7,19,5,2,10,6,8
9240734;1;16,3,1,10,8,2,4,11,15,13,9,12,14,18
6316781;1;3,19,1,16,7,17,18,5,2,6,20,8,14,10
2500879;3;13,2,4,11,7,9,8,18,19,10,1
3399622;2;15,1,12,9,7,18,3,20,19,13,6,4,11,16
8747875;1;8,12,14,13,17,10,9,15,2,1,19,3,5,11
4405296;2;16,20,3,8,12,2,1,4,18,10,6,13,7,9
7297129;1;16,9,2,14,4,8,18,17,13,10,5,15,3,11
7442361;2;13,2,14,8,19,18,11,3,15,1,16,6,7,20
4779560;1;5,14,8,11,19,12,9,2,17,15,3,4,1,7
0019819;3;5,9,11,2,13,1,14,16,3,7,15
7894650;3;17,11,19,16,15,13,7,3,20,14,2
8141985;1;18,7,16,9,15,14,20,17,4,12,11,6,5,3
6810797;1;13,9,11,19,4,1,20,18,3,17,5,2,14,16
6982659;1;15,11,7,17,9,20,8,4,10,2,18,1,13,12
5402604;3;12,16,3,14,5,6,15,10,8,4,18
6395687;3;14,15,11,16,20,3,8,6,18,19,12
2249277;2;4,18,9,17,6,13,1,16,5,14,12,10,19,20
8703809;2;9,17,2,6,10,14,20,16,7,15,5,3,13,8
7394891;3;19,1,17,15,10,12,3,20,7,14,11
8790241;3;9,5,15,10,3,7,14,8,6,20,1
8866421;3;2,10,12,8,20,18,5,4,7,6,9
4481259;2;9,20,12,1,19,4,17,7,13,11,10,16,6,14
6955094;1;1,12,6,11,10,8,17,14,7,13,4,9,5,16
0113947;1;13,2,20,12,6,4,5,7,10,18,16,14,1,15
2130396;3;17,16,20,8,12,1,9,13,10,14,7
9628113;3;19,5,1,10,7,8,14,20,15,3,11
9667654;3;4,20,16,8,5,17,10,14,18,3,11
1216946;2;12,11,18,2,9,17,10,3,4,19,16,14,7,15
1808334;2;5,12,18,6,7,20,11,14,1,4,3,9,10,13
1057118;1;5,6,13,10,2,17,3,14,4,20,9,7,18,15
4173110;1;10,7,15,2,20,5,8,13,9,14,18,6,12,16
8122985;2;11,2,8,4,16,14,19,3,7,10,12,20,17,5
2121343;2;3,15,1,4,9,13,2,11,16,20,7,10,14,5
1690809;1;12,10,17,5,1,8,20,15,11,2,19,16,13,7
2667726;2;15,18,19,14,7,4,20,10,2,9,16,3,11,1
2764056;1;9,14,2,20,17,6,1,8,10,19,12,18,4,5
8822021;1;5,17,16,10,2,7,13,18,14,3,4,20,6,1
6863275;3;15,1,5,11,4,12,6,18,14,9,17
9207556;1;9,3,12,6,10,11,5,1,16,20,8,19,17,7
3301927;3;5,17,4,1,20,12,19,11,6,10,8
1296567;2;13,5,17,3,19,4,2,20,9,18,1,11,8,7
0681506;1;17,1,10,16,12,9,6,14,3,19,8,5,15,20
6277675;1;13,5,8,9,14,18,16,15,4,19,10,11,20,2
4963459;3;19,13,17,20,8,15,18,3,6,14,5
3036308;3;3,20,5,18,2,10,4,14,11,15,9
2459858;3;15,5,13,4,19,8,2,12,1,16,6
2630363;1;3,15,13,12,10,17,5,4,8,9,11,20,19,7
8787541;3;5,2,4,9,13,11,19,14,3,1,15
1350578;3;16,14,11,1,12,15,17,4,8,13,7
3151067;2;13,2,16,7,10,4,20,1,6,17,9,15,11,18
5063444;3;10,16,18,6,13,15,4,19,2,12,1
4983501;2;20,9,19,5,13,3,10,11,15,8,4,14,12,7
1605996;1;16,14,5,20,11,1,18,13,12,17,19,8,10,15
6543026;3;18,19,5,10,9,2,13,3,6,8,1
1859414;1;4,1,8,12,19,14,2,11,13,15,16,6,20,3
0537720;3;10,2,14,15,19,3,8,18,4,7,1
0552774;1;12,14,11,5,7,20,1,6,17,13,9,10,4,19
8828851;3;18,20,15,8,4,3,2,17,1,19,10
9224355;3;14,4,9,5,15,17,8,7,13,20,6
3835075;3;12,19,20,17,11,8,7,16,5,15,10
0550393;2;14,19,18,12,3,15,13,11,4,8,6,16,2,9
2381561;2;5,9,14,15,13,19,4,11,12,10,7,1,20,2
9288077;1;20,7,9,5,15,8,18,6,11,13,3,19,1,14
1805484;2;5,19,17,1,3,6,8,4,16,14,12,2,20,7
5999667;2;9,2,7,15,3,4,11,14,12,19,1,8,20,10
2339929;1;6,19,5,4,14,18,9,17,20,7,16,13,11,1
6762586;2;2,16,19,11,6,1,13,8,12,18,15,3,17,5
9840586;2;16,3,4,2,15,17,7,13,9,1,20,19,10,18
6926946;3;12,1,10,20,2,8,11,14,4,18,15
3612141;1;2,14,4,11,17,15,7,12,3,6,19,9,5,8
9947254;3;4,6,12,9,13,7,1,17,10,3,5
8842673;2;1,7,9,4,10,17,12,3,16,6,18,15,5,8
2873803;1;14,17,16,5,18,8,9,19,11,12,4,3,10,2
2726020;2;1,11,17,9,12,15,18,7,3,8,19,13,16,20
2520218;2;10,9,2,3,7,8,12,6,17,18,5,20,13,19
0379631;3;8,18,4,16,11,9,15,7,2,12,17
4591021;1;17,14,10,4,13,3,7,6,16,15,5,18,19,2
4811511;2;5,20,15,7,6,18,14,3,4,2,19,12,13,10
5364370;2;15,6,20,8,7,10,2,3,12,1,5,4,9,14
2026661;1;7,16,6,1,5,3,9,17,14,20,8,4,19,13
2764402;3;8,14,20,18,12,7,10,5,17,19,11
0738074;1;5,1,9,15,18,13,12,17,19,14,10,2,20,11
8546951;2;9,1,4,12,2,8,18,13,10,7,14,16,20,3
0743480;1;6,12,17,11,2,8,19,9,10,3,5,1,7,16
5711081;1;16,7,10,2,17,9,14,3,1,15,8,11,4,20
5505113;2;10,5,20,15,17,9,7,4,8,1,16,19,2,13
6514494;2;7,12,5,1,17,16,11,18,6,14,20,15,3,13
9272039;1;18,13,19,17,8,1,20,7,10,16,5,3,12,14
5015148;1;14,18,8,15,19,13,16,20,5,3,7,12,1,11
3846691;3;11,2,19,4,18,8,7,14,10,13,1
4208611;3;3,20,9,12,1,7,5,17,14,15,13
1297168;2;10,2,15,19,20,18,13,11,6,17,3,16,7,4
1783815;3;13,15,16,6,8,10,1,18,20,12,4
3052085;2;8,19,15,11,18,6,10,1,17,13,7,3,12,4
3361703;2;17,3,14,16,19,8,9,6,4,15,7,18,13,5
3724409;1;6,11,19,15,9,1,12,10,7,16,20,17,13,3
3877166;3;13,14,1,9,15,20,7,4,12,10,6
2471063;3;14,12,10,6,17,20,2,5,3,15,4
2910755;2;3,20,8,1,16,10,13,14,17,9,5,18,19,15
9537581;2;3,20,10,13,17,15,14,7,2,1,8,6,4,16
1818778;1;1,11,14,7,16,8,15,4,10,6,20,2,17,3
0747706;1;19,12,11,1,2,20,13,8,18,4,5,9,15,14
5493407;3;3,17,4,6,19,20,10,2,5,16,13
2041331;1;10,6,8,19,3,12,15,14,16,20,13,4,11,5
4210533;2;5,18,4,9,12,11,6,13,8,14,10,20,17,1
4774838;3;16,5,10,13,9,3,11,14,12,20,8
3393719;1;7,2,10,15,4,17,5,20,14,16,11,9,3,1
7387384;1;9,10,16,13,7,14,20,3,19,8,6,15,12,11
1914203;3;16,14,19,3,6,4,1,18,13,5,9
7678232;2;4,2,14,7,1,18,3,15,20,6,13,12,17,5
8529944;2;6,16,14,4,11,8,10,13,20,7,3,1,19,15
4376710;1;1,3,8,6,9,12,2,14,18,4,15,10,16,20
2805369;3;19,2,13,3,14,15,18,17,20,12,5
3431843;3;4,16,7,12,2,15,1,18,13,8,6
3297979;2;15,16,12,2,10,3,9,17,6,14,5,8,7,20
0188451;2;8,14,7,18,5,19,6,13,9,15,17,1,2,3
5265319;1;1,2,10,13,18,14,8,16,20,17,11,5,15,9
8580215;3;5,6,20,14,7,15,11,8,13,2,4
9313281;2;13,12,2,20,6,1,8,19,7,9,17,3,5,18
3286608;1;9,12,16,19,2,7,15,8,5,4,17,20,13,6
8928190;1;8,7,6,10,5,20,13,16,1,2,19,12,17,3
3046801;1;14,17,20,1,13,2,19,18,9,15,11,7,3,8
9841491;3;7,16,5,3,15,9,17,6,18,2,19
4453265;2;2,10,17,9,15,13,14,16,5,4,12,7,6,3
8677907;1;1,6,13,8,20,4,5,17,3,11,15,7,19,18
4614726;3;7,1,18,10,12,11,20,13,17,19,3
1544716;2;17,14,6,7,4,5,19,1,13,20,16,18,10,8
0520266;3;6,9,3,19,7,11,5,8,14,17,13
5799835;2;16,4,10,1,7,14,9,17,6,19,20,12,5,8
2914797;3;18,7,16,10,13,2,6,17,11,19,1
6533619;3;13,11,5,4,7,8,14,3,19,17,1
0912512;3;13,5,18,16,14,1,12,4,11,10,7
6109253;2;14,16,8,19,5,18,12,2,17,6,3,20,11,15
2382363;3;20,11,6,7,12,18,3,14,15,5,2
2504558;1;14,5,18,7,10,6,3,11,2,17,1,20,19,12
4293009;3;11,6,7,1,12,17,13,3,2,19,10
3564888;2;9,15,5,2,6,1,18,12,4,7,13,8,20,19
9813047;2;2,9,8,17,11,15,1,6,7,20,13,4,5,16
6309779;1;15,14,17,1,19,9,7,2,8,18,4,13,12,5
5836698;2;20,4,19,17,6,8,16,1,9,14,18,13,5,7
8447611;3;19,6,5,1,13,9,12,10,17,2,16
3264821;1;1,18,8,11,19,14,15,20,9,5,12,17,4,3
0664876;2;3,11,19,8,13,18,10,9,2,17,16,7,5,4
3779212;1;17,5,20,14,8,7,18,10,2,6,15,9,19,1
4022435;3;7,1,14,20,13,15,6,18,11,16,8
4129575;3;5,17,13,2,4,12,3,9,8,16,20
4653655;3;13,5,12,4,14,20,6,18,1,8,9
7582787;1;6,17,8,16,14,5,13,19,9,10,2,11,1,12
6719513;3;15,13,6,11,16,4,2,10,9,7,19
3517851;2;11,6,4,16,14,7,13,18,2,20,12,1,10,19
